run_id,experiment,subject_id,preview_name,namespace,isolation_enabled,phase,step,step_duration_s,total_reconcile_s,requeue_count,timestamp_utc
performance-s2-listmonk-isoTrue-012-e4d7ee,performance,s2-listmonk,perf-44119b2c,preview-pr-9654,True,test_suite,restore-regression,4.0,90.0,,2026-05-16T16:06:16.487345+00:00
performance-s2-listmonk-isoTrue-012-e4d7ee,performance,s2-listmonk,perf-44119b2c,preview-pr-9654,True,test_suite,regression,,90.0,,2026-05-16T16:06:16.487348+00:00
performance-s2-listmonk-isoTrue-012-e4d7ee,performance,s2-listmonk,perf-44119b2c,preview-pr-9654,True,test_suite,restore-e2e,6.0,90.0,,2026-05-16T16:06:16.487350+00:00
performance-s2-listmonk-isoTrue-012-e4d7ee,performance,s2-listmonk,perf-44119b2c,preview-pr-9654,True,test_suite,e2e,,90.0,,2026-05-16T16:06:16.487354+00:00
performance-s2-listmonk-isoTrue-012-e4d7ee,performance,s2-listmonk,perf-44119b2c,preview-pr-9654,True,test_suite,checkpoint_total,15.0,90.0,16.67,2026-05-16T16:06:16.487357+00:00
performance-s2-listmonk-isoTrue-013-5fbb5e,performance,s2-listmonk,perf-55b1be17,preview-pr-9761,True,test_suite,postgres-migrate,41.0,91.0,,2026-05-16T16:08:11.141380+00:00
performance-s2-listmonk-isoTrue-013-5fbb5e,performance,s2-listmonk,perf-55b1be17,preview-pr-9761,True,test_suite,saving,4.0,91.0,,2026-05-16T16:08:11.141401+00:00
performance-s2-listmonk-isoTrue-013-5fbb5e,performance,s2-listmonk,perf-55b1be17,preview-pr-9761,True,test_suite,smoke,5.0,91.0,,2026-05-16T16:08:11.141405+00:00
performance-s2-listmonk-isoTrue-013-5fbb5e,performance,s2-listmonk,perf-55b1be17,preview-pr-9761,True,test_suite,restore-regression,5.0,91.0,,2026-05-16T16:08:11.141407+00:00
performance-s2-listmonk-isoTrue-013-5fbb5e,performance,s2-listmonk,perf-55b1be17,preview-pr-9761,True,test_suite,regression,,91.0,,2026-05-16T16:08:11.141409+00:00
performance-s2-listmonk-isoTrue-013-5fbb5e,performance,s2-listmonk,perf-55b1be17,preview-pr-9761,True,test_suite,restore-e2e,9.0,91.0,,2026-05-16T16:08:11.141411+00:00
performance-s2-listmonk-isoTrue-013-5fbb5e,performance,s2-listmonk,perf-55b1be17,preview-pr-9761,True,test_suite,e2e,,91.0,,2026-05-16T16:08:11.141414+00:00
performance-s2-listmonk-isoTrue-013-5fbb5e,performance,s2-listmonk,perf-55b1be17,preview-pr-9761,True,test_suite,checkpoint_total,18.0,91.0,19.78,2026-05-16T16:08:11.141417+00:00
